timestamp,project_id,resource_type,resource_id,zone,metric_name,metric_value,metric_unit,cpu_usage_percent,memory_usage_bytes,memory_limit_bytes,network_ingress_bytes,network_egress_bytes,restart_count,label_app,label_env,label_version,_anomaly
2026-03-27T13:52:00+00:00,custom-sim,gke_container,container-8315,europe-west1-b,container/cpu/usage_time,29.92,%,23.25,450981258,1024000000,82393,65936,0,custom,staging,0.1,
2026-03-27T13:53:00+00:00,custom-sim,gke_container,container-6335,europe-west1-b,container/cpu/usage_time,26.62,%,45.16,350508264,1024000000,57759,60266,0,custom,staging,0.1,
2026-03-27T13:54:00+00:00,custom-sim,gke_container,container-4148,europe-west1-b,container/cpu/usage_time,14.94,%,75.04,662797319,1024000000,49529,6230,0,custom,staging,0.1,
2026-03-27T13:55:00+00:00,custom-sim,gke_container,container-1586,europe-west1-b,container/cpu/usage_time,13.11,%,9.97,518043413,1024000000,73657,7236,0,custom,staging,0.1,
2026-03-27T13:56:00+00:00,custom-sim,gke_container,container-2376,europe-west1-b,container/cpu/usage_time,18.01,%,51.63,695665444,1024000000,68233,65497,0,custom,staging,0.1,
2026-03-27T13:57:00+00:00,custom-sim,gke_container,container-2877,europe-west1-b,container/cpu/usage_time,22.57,%,12.55,306863650,1024000000,46108,67250,0,custom,staging,0.1,
2026-03-27T13:58:00+00:00,custom-sim,gke_container,container-2965,europe-west1-b,container/cpu/usage_time,25.79,%,65.94,139638129,1024000000,5314,90967,0,custom,staging,0.1,
2026-03-27T13:59:00+00:00,custom-sim,gke_container,container-4460,europe-west1-b,container/cpu/usage_time,27.03,%,21.94,341466177,1024000000,28255,51013,0,custom,staging,0.1,
2026-03-27T14:00:00+00:00,custom-sim,gke_container,container-3431,europe-west1-b,container/cpu/usage_time,28.53,%,87.81,634405831,1024000000,16077,53503,0,custom,staging,0.1,
2026-03-27T14:01:00+00:00,custom-sim,gke_container,container-5490,europe-west1-b,container/cpu/usage_time,17.46,%,28.77,189944504,1024000000,5923,81115,0,custom,staging,0.1,
2026-03-27T14:02:00+00:00,custom-sim,gke_container,container-5359,europe-west1-b,container/cpu/usage_time,15.67,%,6.19,652055304,1024000000,95454,83859,0,custom,staging,0.1,
2026-03-27T14:03:00+00:00,custom-sim,gke_container,container-4622,europe-west1-b,container/cpu/usage_time,19.87,%,80.66,686647641,1024000000,13223,41394,0,custom,staging,0.1,
2026-03-27T14:04:00+00:00,custom-sim,gke_container,container-7197,europe-west1-b,container/cpu/usage_time,11.18,%,30.77,282986116,1024000000,15010,21385,0,custom,staging,0.1,
2026-03-27T14:05:00+00:00,custom-sim,gke_container,container-4586,europe-west1-b,container/cpu/usage_time,13.79,%,18.85,216178304,1024000000,95487,8375,0,custom,staging,0.1,
2026-03-27T14:06:00+00:00,custom-sim,gke_container,container-9477,europe-west1-b,container/cpu/usage_time,22.74,%,56.32,291230700,1024000000,76992,5960,0,custom,staging,0.1,
2026-03-27T14:07:00+00:00,custom-sim,gke_container,container-8252,europe-west1-b,container/cpu/usage_time,27.63,%,6.54,675982733,1024000000,23108,5982,0,custom,staging,0.1,
2026-03-27T14:08:00+00:00,custom-sim,gke_container,container-9733,europe-west1-b,container/cpu/usage_time,17.04,%,21.37,722651108,1024000000,55975,23409,0,custom,staging,0.1,
2026-03-27T14:09:00+00:00,custom-sim,gke_container,container-6796,europe-west1-b,container/cpu/usage_time,14.79,%,10.1,413100910,1024000000,87473,36061,0,custom,staging,0.1,
2026-03-27T14:10:00+00:00,custom-sim,gke_container,container-1832,europe-west1-b,container/cpu/usage_time,27.32,%,68.85,261846302,1024000000,92054,89387,0,custom,staging,0.1,
2026-03-27T14:11:00+00:00,custom-sim,gke_container,container-7844,europe-west1-b,container/cpu/usage_time,17.74,%,56.11,520769887,1024000000,8036,33044,0,custom,staging,0.1,
2026-03-27T14:12:00+00:00,custom-sim,gke_container,container-8285,europe-west1-b,container/cpu/usage_time,17.98,%,84.92,437439535,1024000000,99187,62183,0,custom,staging,0.1,
2026-03-27T14:13:00+00:00,custom-sim,gke_container,container-7410,europe-west1-b,container/cpu/usage_time,21.42,%,37.32,613387042,1024000000,33145,36320,0,custom,staging,0.1,
2026-03-27T14:14:00+00:00,custom-sim,gke_container,container-6671,europe-west1-b,container/cpu/usage_time,23.73,%,12.72,677163683,1024000000,7627,97522,0,custom,staging,0.1,
2026-03-27T14:15:00+00:00,custom-sim,gke_container,container-2578,europe-west1-b,container/cpu/usage_time,23.92,%,56.75,477866887,1024000000,35638,22290,0,custom,staging,0.1,
2026-03-27T14:16:00+00:00,custom-sim,gke_container,container-4922,europe-west1-b,container/cpu/usage_time,13.83,%,45.56,618424250,1024000000,67357,66884,0,custom,staging,0.1,
2026-03-27T14:17:00+00:00,custom-sim,gke_container,container-2795,europe-west1-b,container/cpu/usage_time,28.34,%,52.25,670211718,1024000000,74631,82112,0,custom,staging,0.1,
2026-03-27T14:18:00+00:00,custom-sim,gke_container,container-8722,europe-west1-b,container/cpu/usage_time,16.38,%,76.65,151512336,1024000000,80562,40522,0,custom,staging,0.1,
2026-03-27T14:19:00+00:00,custom-sim,gke_container,container-8924,europe-west1-b,container/cpu/usage_time,29.37,%,58.71,303312798,1024000000,60092,40302,0,custom,staging,0.1,
2026-03-27T14:20:00+00:00,custom-sim,gke_container,container-2260,europe-west1-b,container/cpu/usage_time,26.83,%,63.13,480577720,1024000000,37163,25805,0,custom,staging,0.1,
2026-03-27T14:21:00+00:00,custom-sim,gke_container,container-3487,europe-west1-b,container/cpu/usage_time,27.32,%,64.71,196115405,1024000000,21570,39992,0,custom,staging,0.1,
2026-03-27T14:22:00+00:00,custom-sim,gke_container,container-6045,europe-west1-b,container/cpu/usage_time,22.16,%,32.04,728672847,1024000000,22897,58798,0,custom,staging,0.1,
2026-03-27T14:23:00+00:00,custom-sim,gke_container,container-7831,europe-west1-b,container/cpu/usage_time,23.96,%,53.32,647387067,1024000000,49235,23416,0,custom,staging,0.1,
2026-03-27T14:24:00+00:00,custom-sim,gke_container,container-8191,europe-west1-b,container/cpu/usage_time,21.86,%,55.16,703694670,1024000000,65057,78864,0,custom,staging,0.1,
2026-03-27T14:25:00+00:00,custom-sim,gke_container,container-2263,europe-west1-b,container/cpu/usage_time,12.32,%,6.4,154299319,1024000000,3530,47395,0,custom,staging,0.1,
2026-03-27T14:26:00+00:00,custom-sim,gke_container,container-9503,europe-west1-b,container/cpu/usage_time,14.5,%,76.42,796282700,1024000000,50344,70616,0,custom,staging,0.1,
2026-03-27T14:27:00+00:00,custom-sim,gke_container,container-6903,europe-west1-b,container/cpu/usage_time,17.36,%,43.56,145312586,1024000000,70515,89515,0,custom,staging,0.1,
2026-03-27T14:28:00+00:00,custom-sim,gke_container,container-1170,europe-west1-b,container/cpu/usage_time,12.64,%,18.59,380426699,1024000000,42294,53113,0,custom,staging,0.1,
2026-03-27T14:29:00+00:00,custom-sim,gke_container,container-9094,europe-west1-b,container/cpu/usage_time,21.44,%,54.72,701741438,1024000000,70147,71946,0,custom,staging,0.1,
2026-03-27T14:30:00+00:00,custom-sim,gke_container,container-2958,europe-west1-b,container/cpu/usage_time,24.04,%,44.54,342634341,1024000000,24177,36061,0,custom,staging,0.1,
2026-03-27T14:31:00+00:00,custom-sim,gke_container,container-5248,europe-west1-b,container/cpu/usage_time,23.43,%,1.17,637426264,1024000000,16705,19500,0,custom,staging,0.1,
2026-03-27T14:32:00+00:00,custom-sim,gke_container,container-3830,europe-west1-b,container/cpu/usage_time,24.7,%,38.7,175513984,1024000000,55945,21090,0,custom,staging,0.1,
2026-03-27T14:33:00+00:00,custom-sim,gke_container,container-6290,europe-west1-b,container/cpu/usage_time,13.13,%,38.36,359671690,1024000000,79215,37910,0,custom,staging,0.1,
2026-03-27T14:34:00+00:00,custom-sim,gke_container,container-3647,europe-west1-b,container/cpu/usage_time,14.96,%,23.75,360944521,1024000000,27132,96139,0,custom,staging,0.1,
2026-03-27T14:35:00+00:00,custom-sim,gke_container,container-2010,europe-west1-b,container/cpu/usage_time,13.1,%,82.34,793847055,1024000000,47566,86894,0,custom,staging,0.1,
2026-03-27T14:36:00+00:00,custom-sim,gke_container,container-8852,europe-west1-b,container/cpu/usage_time,18.38,%,24.42,143547916,1024000000,25078,13185,0,custom,staging,0.1,
2026-03-27T14:37:00+00:00,custom-sim,gke_container,container-4949,europe-west1-b,container/cpu/usage_time,10.28,%,51.48,720475477,1024000000,80052,61318,0,custom,staging,0.1,
2026-03-27T14:38:00+00:00,custom-sim,gke_container,container-8421,europe-west1-b,container/cpu/usage_time,26.03,%,77.45,685915930,1024000000,57981,16411,0,custom,staging,0.1,
2026-03-27T14:39:00+00:00,custom-sim,gke_container,container-5384,europe-west1-b,container/cpu/usage_time,19.15,%,40.5,287248267,1024000000,88636,24600,0,custom,staging,0.1,
2026-03-27T14:40:00+00:00,custom-sim,gke_container,container-3664,europe-west1-b,container/cpu/usage_time,11.56,%,88.53,175801836,1024000000,58691,33891,0,custom,staging,0.1,
2026-03-27T14:41:00+00:00,custom-sim,gke_container,container-9898,europe-west1-b,container/cpu/usage_time,26.56,%,75.53,519949175,1024000000,99865,95187,0,custom,staging,0.1,
2026-03-27T14:42:00+00:00,custom-sim,gke_container,container-8963,europe-west1-b,container/cpu/usage_time,21.33,%,54.63,563685303,1024000000,68965,7815,0,custom,staging,0.1,
2026-03-27T14:43:00+00:00,custom-sim,gke_container,container-8940,europe-west1-b,container/cpu/usage_time,13.16,%,46.71,465913443,1024000000,96231,13984,0,custom,staging,0.1,
2026-03-27T14:44:00+00:00,custom-sim,gke_container,container-8684,europe-west1-b,container/cpu/usage_time,26.63,%,54.89,760913193,1024000000,67193,74644,0,custom,staging,0.1,
2026-03-27T14:45:00+00:00,custom-sim,gke_container,container-3816,europe-west1-b,container/cpu/usage_time,16.95,%,61.71,231574705,1024000000,26517,26119,0,custom,staging,0.1,
2026-03-27T14:46:00+00:00,custom-sim,gke_container,container-1218,europe-west1-b,container/cpu/usage_time,20.34,%,14.63,688890565,1024000000,85831,1502,0,custom,staging,0.1,
2026-03-27T14:47:00+00:00,custom-sim,gke_container,container-9262,europe-west1-b,container/cpu/usage_time,13.5,%,58.34,741533472,1024000000,6157,40799,0,custom,staging,0.1,
2026-03-27T14:48:00+00:00,custom-sim,gke_container,container-2475,europe-west1-b,container/cpu/usage_time,28.18,%,41.38,622064044,1024000000,67889,78302,0,custom,staging,0.1,
2026-03-27T14:49:00+00:00,custom-sim,gke_container,container-6353,europe-west1-b,container/cpu/usage_time,17.55,%,83.7,540217284,1024000000,14960,18571,0,custom,staging,0.1,
2026-03-27T14:50:00+00:00,custom-sim,gke_container,container-6505,europe-west1-b,container/cpu/usage_time,11.69,%,53.59,117911559,1024000000,23146,66896,0,custom,staging,0.1,
2026-03-27T14:51:00+00:00,custom-sim,gke_container,container-5560,europe-west1-b,container/cpu/usage_time,26.4,%,76.53,471982755,1024000000,45268,66543,0,custom,staging,0.1,
2026-03-27T14:52:00+00:00,custom-sim,gke_container,container-7723,europe-west1-b,container/cpu/usage_time,27.67,%,9.25,618056903,1024000000,37639,18865,0,custom,staging,0.1,
2026-03-27T14:53:00+00:00,custom-sim,gke_container,container-6054,europe-west1-b,container/cpu/usage_time,13.98,%,79.74,782757210,1024000000,80377,93652,0,custom,staging,0.1,
2026-03-27T14:54:00+00:00,custom-sim,gke_container,container-1908,europe-west1-b,container/cpu/usage_time,14.79,%,32.48,123648379,1024000000,75597,66341,0,custom,staging,0.1,
2026-03-27T14:55:00+00:00,custom-sim,gke_container,container-7653,europe-west1-b,container/cpu/usage_time,19.41,%,15.74,267393944,1024000000,32418,58297,0,custom,staging,0.1,
2026-03-27T14:56:00+00:00,custom-sim,gke_container,container-6397,europe-west1-b,container/cpu/usage_time,28.51,%,43.15,378491545,1024000000,65820,65336,0,custom,staging,0.1,
2026-03-27T14:57:00+00:00,custom-sim,gke_container,container-3546,europe-west1-b,container/cpu/usage_time,29.15,%,66.06,332879943,1024000000,28803,67266,0,custom,staging,0.1,
2026-03-27T14:58:00+00:00,custom-sim,gke_container,container-8357,europe-west1-b,container/cpu/usage_time,17.27,%,31.38,144019005,1024000000,23854,66482,0,custom,staging,0.1,
2026-03-27T14:59:00+00:00,custom-sim,gke_container,container-5403,europe-west1-b,container/cpu/usage_time,22.92,%,21.04,590018270,1024000000,17317,91998,0,custom,staging,0.1,
2026-03-27T15:00:00+00:00,custom-sim,gke_container,container-1687,europe-west1-b,container/cpu/usage_time,21.4,%,62.66,473032510,1024000000,20433,30469,0,custom,staging,0.1,
2026-03-27T15:01:00+00:00,custom-sim,gke_container,container-5272,europe-west1-b,container/cpu/usage_time,19.05,%,51.77,160776058,1024000000,42022,83057,0,custom,staging,0.1,
2026-03-27T15:02:00+00:00,custom-sim,gke_container,container-6254,europe-west1-b,container/cpu/usage_time,10.08,%,62.9,162296609,1024000000,50466,38901,0,custom,staging,0.1,
2026-03-27T15:03:00+00:00,custom-sim,gke_container,container-5503,europe-west1-b,container/cpu/usage_time,28.08,%,59.17,582243829,1024000000,5256,87198,0,custom,staging,0.1,
2026-03-27T15:04:00+00:00,custom-sim,gke_container,container-7753,europe-west1-b,container/cpu/usage_time,12.82,%,67.82,795062862,1024000000,84235,94206,0,custom,staging,0.1,
2026-03-27T15:05:00+00:00,custom-sim,gke_container,container-9779,europe-west1-b,container/cpu/usage_time,27.23,%,12.36,516672800,1024000000,39615,85977,0,custom,staging,0.1,
2026-03-27T15:06:00+00:00,custom-sim,gke_container,container-7415,europe-west1-b,container/cpu/usage_time,19.32,%,89.72,717346678,1024000000,23465,73727,0,custom,staging,0.1,
2026-03-27T15:07:00+00:00,custom-sim,gke_container,container-4555,europe-west1-b,container/cpu/usage_time,10.46,%,50.89,233643217,1024000000,13141,46926,0,custom,staging,0.1,
2026-03-27T15:08:00+00:00,custom-sim,gke_container,container-2380,europe-west1-b,container/cpu/usage_time,10.61,%,87.54,597662283,1024000000,6686,12647,0,custom,staging,0.1,
2026-03-27T15:09:00+00:00,custom-sim,gke_container,container-1706,europe-west1-b,container/cpu/usage_time,12.34,%,89.03,417252566,1024000000,9499,39458,0,custom,staging,0.1,
2026-03-27T15:10:00+00:00,custom-sim,gke_container,container-8595,europe-west1-b,container/cpu/usage_time,16.58,%,37.07,377246227,1024000000,32890,70923,0,custom,staging,0.1,
2026-03-27T15:11:00+00:00,custom-sim,gke_container,container-2920,europe-west1-b,container/cpu/usage_time,22.14,%,50.73,181538862,1024000000,97746,99402,0,custom,staging,0.1,
2026-03-27T15:12:00+00:00,custom-sim,gke_container,container-3032,europe-west1-b,container/cpu/usage_time,22.77,%,18.14,191127786,1024000000,34383,99102,0,custom,staging,0.1,
2026-03-27T15:13:00+00:00,custom-sim,gke_container,container-7614,europe-west1-b,container/cpu/usage_time,24.46,%,42.05,214304318,1024000000,89077,47892,0,custom,staging,0.1,
2026-03-27T15:14:00+00:00,custom-sim,gke_container,container-2586,europe-west1-b,container/cpu/usage_time,19.4,%,39.56,154208527,1024000000,61800,55243,0,custom,staging,0.1,
2026-03-27T15:15:00+00:00,custom-sim,gke_container,container-7535,europe-west1-b,container/cpu/usage_time,18.79,%,69.73,392284658,1024000000,15948,60452,0,custom,staging,0.1,
2026-03-27T15:16:00+00:00,custom-sim,gke_container,container-7074,europe-west1-b,container/cpu/usage_time,13.11,%,29.82,412751457,1024000000,58852,9847,0,custom,staging,0.1,
2026-03-27T15:17:00+00:00,custom-sim,gke_container,container-2203,europe-west1-b,container/cpu/usage_time,24.2,%,44.09,167896463,1024000000,30488,45621,0,custom,staging,0.1,
2026-03-27T15:18:00+00:00,custom-sim,gke_container,container-7883,europe-west1-b,container/cpu/usage_time,13.1,%,72.1,259984146,1024000000,98485,27461,0,custom,staging,0.1,
2026-03-27T15:19:00+00:00,custom-sim,gke_container,container-6430,europe-west1-b,container/cpu/usage_time,28.5,%,42.59,333864940,1024000000,80418,44138,0,custom,staging,0.1,
2026-03-27T15:20:00+00:00,custom-sim,gke_container,container-5579,europe-west1-b,container/cpu/usage_time,27.08,%,3.97,434564828,1024000000,61359,32989,0,custom,staging,0.1,
2026-03-27T15:21:00+00:00,custom-sim,gke_container,container-1788,europe-west1-b,container/cpu/usage_time,18.63,%,41.93,535465936,1024000000,70098,36894,0,custom,staging,0.1,
2026-03-27T15:22:00+00:00,custom-sim,gke_container,container-8191,europe-west1-b,container/cpu/usage_time,27.52,%,85.53,324908360,1024000000,98970,43113,0,custom,staging,0.1,
2026-03-27T15:23:00+00:00,custom-sim,gke_container,container-6529,europe-west1-b,container/cpu/usage_time,10.73,%,85.33,552905121,1024000000,99598,6267,0,custom,staging,0.1,
2026-03-27T15:24:00+00:00,custom-sim,gke_container,container-4007,europe-west1-b,container/cpu/usage_time,11.05,%,59.93,730963691,1024000000,20703,13746,0,custom,staging,0.1,
2026-03-27T15:25:00+00:00,custom-sim,gke_container,container-5040,europe-west1-b,container/cpu/usage_time,17.79,%,50.37,717348557,1024000000,56243,74547,0,custom,staging,0.1,
2026-03-27T15:26:00+00:00,custom-sim,gke_container,container-1386,europe-west1-b,container/cpu/usage_time,14.62,%,70.1,233392079,1024000000,38576,73842,0,custom,staging,0.1,
2026-03-27T15:27:00+00:00,custom-sim,gke_container,container-1956,europe-west1-b,container/cpu/usage_time,23.71,%,55.51,789273733,1024000000,94675,77307,0,custom,staging,0.1,
2026-03-27T15:28:00+00:00,custom-sim,gke_container,container-1910,europe-west1-b,container/cpu/usage_time,19.43,%,44.76,738386766,1024000000,61741,40096,0,custom,staging,0.1,
2026-03-27T15:29:00+00:00,custom-sim,gke_container,container-7408,europe-west1-b,container/cpu/usage_time,22.45,%,21.47,533357525,1024000000,57364,74878,0,custom,staging,0.1,
2026-03-27T15:30:00+00:00,custom-sim,gke_container,container-8656,europe-west1-b,container/cpu/usage_time,22.9,%,23.43,171570839,1024000000,27253,48814,0,custom,staging,0.1,
2026-03-27T15:31:00+00:00,custom-sim,gke_container,container-1430,europe-west1-b,container/cpu/usage_time,17.12,%,61.36,358339952,1024000000,68214,67890,0,custom,staging,0.1,
2026-03-27T15:32:00+00:00,custom-sim,gke_container,container-7390,europe-west1-b,container/cpu/usage_time,13.62,%,49.57,310969649,1024000000,2766,72656,0,custom,staging,0.1,
2026-03-27T15:33:00+00:00,custom-sim,gke_container,container-9120,europe-west1-b,container/cpu/usage_time,10.04,%,70.52,138085058,1024000000,42317,36143,0,custom,staging,0.1,
2026-03-27T15:34:00+00:00,custom-sim,gke_container,container-6321,europe-west1-b,container/cpu/usage_time,15.8,%,43.5,238824360,1024000000,84876,37666,0,custom,staging,0.1,
2026-03-27T15:35:00+00:00,custom-sim,gke_container,container-8680,europe-west1-b,container/cpu/usage_time,21.89,%,77.8,686432538,1024000000,54807,34748,0,custom,staging,0.1,
2026-03-27T15:36:00+00:00,custom-sim,gke_container,container-2865,europe-west1-b,container/cpu/usage_time,22.48,%,63.52,139607716,1024000000,41181,99131,0,custom,staging,0.1,
2026-03-27T15:37:00+00:00,custom-sim,gke_container,container-1523,europe-west1-b,container/cpu/usage_time,20.67,%,22.76,632471918,1024000000,39328,76798,0,custom,staging,0.1,
2026-03-27T15:38:00+00:00,custom-sim,gke_container,container-6087,europe-west1-b,container/cpu/usage_time,24.4,%,38.74,300303460,1024000000,6630,54034,0,custom,staging,0.1,
2026-03-27T15:39:00+00:00,custom-sim,gke_container,container-4739,europe-west1-b,container/cpu/usage_time,27.05,%,67.27,170146050,1024000000,3915,33518,0,custom,staging,0.1,
2026-03-27T15:40:00+00:00,custom-sim,gke_container,container-7712,europe-west1-b,container/cpu/usage_time,17.39,%,6.16,604280984,1024000000,51504,68062,0,custom,staging,0.1,
2026-03-27T15:41:00+00:00,custom-sim,gke_container,container-5092,europe-west1-b,container/cpu/usage_time,19.65,%,72.42,278155383,1024000000,92681,72137,0,custom,staging,0.1,
2026-03-27T15:42:00+00:00,custom-sim,gke_container,container-3429,europe-west1-b,container/cpu/usage_time,24.81,%,81.11,352233540,1024000000,75618,41370,0,custom,staging,0.1,
2026-03-27T15:43:00+00:00,custom-sim,gke_container,container-9174,europe-west1-b,container/cpu/usage_time,10.35,%,77.33,591018071,1024000000,50295,7629,0,custom,staging,0.1,
2026-03-27T15:44:00+00:00,custom-sim,gke_container,container-3363,europe-west1-b,container/cpu/usage_time,11.95,%,25.67,325697493,1024000000,37702,80188,0,custom,staging,0.1,
2026-03-27T15:45:00+00:00,custom-sim,gke_container,container-5449,europe-west1-b,container/cpu/usage_time,13.21,%,61.17,169465715,1024000000,53491,88475,0,custom,staging,0.1,
2026-03-27T15:46:00+00:00,custom-sim,gke_container,container-9206,europe-west1-b,container/cpu/usage_time,11.89,%,85.94,548559569,1024000000,79737,70822,0,custom,staging,0.1,
2026-03-27T15:47:00+00:00,custom-sim,gke_container,container-9507,europe-west1-b,container/cpu/usage_time,20.37,%,25.24,450990964,1024000000,50283,40734,0,custom,staging,0.1,
2026-03-27T15:48:00+00:00,custom-sim,gke_container,container-7387,europe-west1-b,container/cpu/usage_time,28.33,%,4.9,464718014,1024000000,55999,8072,0,custom,staging,0.1,
2026-03-27T15:49:00+00:00,custom-sim,gke_container,container-6156,europe-west1-b,container/cpu/usage_time,16.88,%,76.92,257277220,1024000000,53227,80054,0,custom,staging,0.1,
2026-03-27T15:50:00+00:00,custom-sim,gke_container,container-7654,europe-west1-b,container/cpu/usage_time,18.25,%,52.42,126673092,1024000000,91330,58946,0,custom,staging,0.1,
2026-03-27T15:51:00+00:00,custom-sim,gke_container,container-5311,europe-west1-b,container/cpu/usage_time,25.23,%,55.8,639206217,1024000000,33015,5680,0,custom,staging,0.1,
2026-03-27T15:52:00+00:00,custom-sim,gke_container,container-7737,europe-west1-b,container/cpu/usage_time,26.04,%,81.39,519501683,1024000000,41920,54449,0,custom,staging,0.1,
2026-03-27T15:53:00+00:00,custom-sim,gke_container,container-2002,europe-west1-b,container/cpu/usage_time,19.95,%,75.81,555689739,1024000000,93253,14858,0,custom,staging,0.1,
2026-03-27T15:54:00+00:00,custom-sim,gke_container,container-3468,europe-west1-b,container/cpu/usage_time,17.15,%,88.44,328310263,1024000000,14382,14939,0,custom,staging,0.1,
2026-03-27T15:55:00+00:00,custom-sim,gke_container,container-2625,europe-west1-b,container/cpu/usage_time,10.66,%,2.37,751352166,1024000000,98736,16825,0,custom,staging,0.1,
2026-03-27T15:56:00+00:00,custom-sim,gke_container,container-4437,europe-west1-b,container/cpu/usage_time,26.04,%,86.56,435409692,1024000000,75875,94932,0,custom,staging,0.1,
2026-03-27T15:57:00+00:00,custom-sim,gke_container,container-3892,europe-west1-b,container/cpu/usage_time,15.81,%,51.97,750138321,1024000000,94598,8833,0,custom,staging,0.1,
2026-03-27T15:58:00+00:00,custom-sim,gke_container,container-7145,europe-west1-b,container/cpu/usage_time,27.48,%,73.53,699480613,1024000000,56217,98173,0,custom,staging,0.1,
2026-03-27T15:59:00+00:00,custom-sim,gke_container,container-2354,europe-west1-b,container/cpu/usage_time,14.52,%,75.42,412898297,1024000000,71536,82890,0,custom,staging,0.1,
2026-03-27T16:00:00+00:00,custom-sim,gke_container,container-9138,europe-west1-b,container/cpu/usage_time,29.15,%,61.6,782460275,1024000000,28341,41772,0,custom,staging,0.1,
2026-03-27T16:01:00+00:00,custom-sim,gke_container,container-4733,europe-west1-b,container/cpu/usage_time,21.46,%,22.24,281558877,1024000000,66199,32033,0,custom,staging,0.1,
2026-03-27T16:02:00+00:00,custom-sim,gke_container,container-9046,europe-west1-b,container/cpu/usage_time,23.64,%,56.17,145679842,1024000000,38131,4777,0,custom,staging,0.1,
2026-03-27T16:03:00+00:00,custom-sim,gke_container,container-8941,europe-west1-b,container/cpu/usage_time,17.88,%,46.58,674313274,1024000000,56046,79072,0,custom,staging,0.1,
2026-03-27T16:04:00+00:00,custom-sim,gke_container,container-2723,europe-west1-b,container/cpu/usage_time,25.18,%,12.23,511892234,1024000000,18544,89364,0,custom,staging,0.1,
2026-03-27T16:05:00+00:00,custom-sim,gke_container,container-5512,europe-west1-b,container/cpu/usage_time,27.76,%,7.68,755127885,1024000000,83917,68208,0,custom,staging,0.1,
2026-03-27T16:06:00+00:00,custom-sim,gke_container,container-3250,europe-west1-b,container/cpu/usage_time,16.56,%,15.65,700469365,1024000000,53882,17791,0,custom,staging,0.1,
2026-03-27T16:07:00+00:00,custom-sim,gke_container,container-9752,europe-west1-b,container/cpu/usage_time,24.79,%,50.33,657411268,1024000000,13510,94749,0,custom,staging,0.1,
2026-03-27T16:08:00+00:00,custom-sim,gke_container,container-5078,europe-west1-b,container/cpu/usage_time,29.18,%,57.07,127236569,1024000000,21904,35069,0,custom,staging,0.1,
2026-03-27T16:09:00+00:00,custom-sim,gke_container,container-4259,europe-west1-b,container/cpu/usage_time,14.05,%,6.9,793644745,1024000000,18547,92232,0,custom,staging,0.1,
2026-03-27T16:10:00+00:00,custom-sim,gke_container,container-4447,europe-west1-b,container/cpu/usage_time,23.45,%,36.48,101600468,1024000000,26151,71254,0,custom,staging,0.1,
2026-03-27T16:11:00+00:00,custom-sim,gke_container,container-4306,europe-west1-b,container/cpu/usage_time,28.66,%,6.13,388525098,1024000000,84887,97245,0,custom,staging,0.1,
2026-03-27T16:12:00+00:00,custom-sim,gke_container,container-3125,europe-west1-b,container/cpu/usage_time,15.62,%,53.55,681032937,1024000000,23996,38483,0,custom,staging,0.1,
2026-03-27T16:13:00+00:00,custom-sim,gke_container,container-3118,europe-west1-b,container/cpu/usage_time,25.44,%,54.55,164256326,1024000000,25979,67004,0,custom,staging,0.1,
2026-03-27T16:14:00+00:00,custom-sim,gke_container,container-4176,europe-west1-b,container/cpu/usage_time,11.31,%,31.0,740532413,1024000000,20326,4169,0,custom,staging,0.1,
2026-03-27T16:15:00+00:00,custom-sim,gke_container,container-1291,europe-west1-b,container/cpu/usage_time,19.45,%,35.68,318743352,1024000000,65066,14769,0,custom,staging,0.1,
2026-03-27T16:16:00+00:00,custom-sim,gke_container,container-9534,europe-west1-b,container/cpu/usage_time,11.22,%,68.61,763599127,1024000000,58101,74288,0,custom,staging,0.1,
2026-03-27T16:17:00+00:00,custom-sim,gke_container,container-7799,europe-west1-b,container/cpu/usage_time,25.94,%,27.32,112501901,1024000000,88048,4844,0,custom,staging,0.1,
2026-03-27T16:18:00+00:00,custom-sim,gke_container,container-8978,europe-west1-b,container/cpu/usage_time,12.42,%,33.18,769586614,1024000000,69852,90351,0,custom,staging,0.1,
2026-03-27T16:19:00+00:00,custom-sim,gke_container,container-3125,europe-west1-b,container/cpu/usage_time,18.09,%,76.22,655189841,1024000000,44301,51232,0,custom,staging,0.1,
2026-03-27T16:20:00+00:00,custom-sim,gke_container,container-4049,europe-west1-b,container/cpu/usage_time,15.77,%,47.87,693216896,1024000000,69826,8597,0,custom,staging,0.1,
2026-03-27T16:21:00+00:00,custom-sim,gke_container,container-3575,europe-west1-b,container/cpu/usage_time,19.32,%,29.41,108629950,1024000000,71564,93172,0,custom,staging,0.1,
2026-03-27T16:22:00+00:00,custom-sim,gke_container,container-9836,europe-west1-b,container/cpu/usage_time,27.46,%,60.48,571220665,1024000000,73369,40614,0,custom,staging,0.1,
2026-03-27T16:23:00+00:00,custom-sim,gke_container,container-9224,europe-west1-b,container/cpu/usage_time,15.09,%,87.51,754468390,1024000000,64959,59692,0,custom,staging,0.1,
2026-03-27T16:24:00+00:00,custom-sim,gke_container,container-2719,europe-west1-b,container/cpu/usage_time,25.71,%,21.62,434068838,1024000000,36817,30989,0,custom,staging,0.1,
2026-03-27T16:25:00+00:00,custom-sim,gke_container,container-5212,europe-west1-b,container/cpu/usage_time,23.43,%,83.61,217743682,1024000000,37005,30721,0,custom,staging,0.1,
